country;1800;1801;1802;1803;1804;1805;1806;1807;1808;1809;1810;1811;1812;1813;1814;1815;1816;1817;1818;1819;1820;1821;1822;1823;1824;1825;1826;1827;1828;1829;1830;1831;1832;1833;1834;1835;1836;1837;1838;1839;1840;1841;1842;1843;1844;1845;1846;1847;1848;1849;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011
Iceland;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.145511;0.214133;0.403053;0.494051;0.364327;0.222022;0.28465;0.242039;0.183202;0.159105;0.172356;0.163838;0.177575;0.156146;0.180319;0.200711;0.178098;0.19032;0.185094;0.185319;0.218341;0.226352;0.435353;0.488581;0.58015;0.527792;0.669877;0.651055;0.778524;1.13689;1.06371;1.01396;1.26981;1.07245;1.59555;1.84232;2.04306;2.99959;2.84481;3.00559;2.74423;2.43978;3.20299;3.51559;3.70849;3.64109;3.60572;3.7014;3.83251;4.13402;3.73819;3.46651;3.57158;3.4007;3.36864;3.35072;2.98365;2.74259;2.42989;2.19797;2.15655;2.59393;3.33733;5.21698;5.13098;3.53387
India;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.933757;0.633351;0.565169;0.573961;0.537433;0.539038;0.534238;0.595311;0.548913;0.61058;0.661725;0.632148;0.66165;0.639649;0.7085;0.793937;0.571281;0.51986;0.403828;0.802245;0.817632;0.830708;0.814371;0.781463;0.781458;0.859083;0.860819;0.901324;0.844038;0.82826;0.87867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.704618;0.679173;0.684592;0.637041;1.00264;0.841508;0.768139;0.909033;0.895473;0.969135;1.16054;1.12217;1.16581;1.16506;1.1913;1.25626;1.36066;1.82445;2.18706;2.22594;2.23044;2.11831;2.12204;1.96172;1.86646;1.82075;1.54457;1.43061;1.0942;0.768219;0.586958;0.686097;1.01542;1.10018;0.895451;0.797836;0.700222;0.643021;0.6522;0.710102;0.664038;0.772268;0.740795;0.709322;0.773333;0.812687;0.939286;0.748667;1.14188;1.09459;1.09906;1.07379;1.16552;1.20946;1.29827;1.32997;1.27154;1.27199;1.26696;1.31157;1.22516;1.17978;1.25723;1.40165;1.50052;1.59175;1.72561;2.37277;2.46124;2.82678;3.02913;3.44292;3.7631;4.25246;4.68444;4.44815;4.00707;4.21417;4.51231;4.6713;4.78757;4.95261;4.84126;5.03847;4.96639;5.0753;5.40663;5.6302;5.96461;6.21372;6.23866;6.02354;5.63311;5.44287;5.27943;5.08687;5.04771;4.5772;4.16411
Indonesia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.081069;0.165852;0.219462;0.24124;0.221116;0.359266;0.339025;1.30834;0.888973;0.80513;1.09643;1.54851;1.6688;1.6564;2.29275;2.67511;2.95257;2.68752;2.505;2.31245;2.23995;1.68958;1.50226;1.31707;1.1181;1.62379;3.0464;3.5232;3.60391;5.76712;4.934;3.55847;2.71578;2.43847;2.36658;2.01276;1.78693;1.67193;1.37537;1.25585
Iran;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.461297;0.376414;0.392281;0.307451;0.270125;0.240447;0.569581;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.80248;6.50119;NA;9.71707;NA;NA;NA;NA;1.28736;2.6091;NA;2.34781;NA;NA;1.07778;4.21953;1.86788;NA;4.54972;10.9079;NA;0.331952;0.301143;0.195735;0.251198;0.232028;0.269598;0.235391;0.163946;0.10833;0.021989
Iraq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.693884588;0.116358643;0.458469954;0.556407274;0.313746894;0.294458435;0.515305533;0.7460331
Ireland;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.454545;NA;NA;0.681537;NA;0.952381;NA;1.04089;NA;NA;0.974026;1.34788;1.30215;1.45643;1.41262;1.39416;1.26852;1.17696;1.15051;1.02129;1.0628;0.983967;0.927866;0.923033;0.980716;0.995583;1.07118;1.09839;1.6553;1.48457;1.96243;2.04647;2.19467;2.15023;2.08637;2.18072;2.15462;2.22368;2.26183;2.49617;2.69491;2.90633;2.86529;3.04578;3.16382;3.04584;2.77312;2.99176;3.16068;3.68535;4.39678;4.4417;4.66601;5.21248;5.73006;6.62872;8.06259;8.34103;8.37871;9.76206;9.20074;9.16793;8.55978;7.71362;7.7799;7.56205;7.04178;6.59507;6.01822;5.29199;4.49843;3.772;3.38004;2.38798;1.97363;1.46869;1.33843;1.23362;1.11942;1.04989;1.02519;1.04661;1.37802;2.04105;3.13715;3.10908
Israel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.876405;1.19159;1.15586;1.40303;1.28459;1.35787;1.63575;1.68539;2.05836;2.63061;2.65989;2.53111;2.57801;2.85194;2.66457;3.08602;3.00867;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.6219;13.4948;11.0978;24.6083;23.3129;15.9085;14.4133;13.4493;14.4641;7.09378;7.53008;9.95468;5.37987;4.77685;5.68518;6.36767;5.7854;5.99416;9.43734;8.84425;8.47743;8.12095;8.20624;8.30265;7.86794;7.79142;6.39226;5.87682;5.30409;5.01508;4.9163;4.10577
Italy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.66009;2.20745;2.5258;3.04138;2.91477;3.23232;2.93196;3.689;4.15923;4.19325;4.04402;3.6346;3.87577;4.34991;4.36523;4.0747;4.43707;4.49173;4.18835;4.72903;4.83984;4.92214;5.01826;4.70093;4.52546;4.96838;5.10028;5.13855;4.50858;4.49811;4.92969;4.80392;4.85257;4.90984;4.91803;4.93277;4.49165;4.4864;4.21464;4.12831;4.22799;3.85895;3.87248;3.71927;3.31098;2.64151;2.74499;2.58065;2.63131;2.33675;2.2695;2.31785;2.39269;2.40069;1.98785;2.94412;2.67254;4.2729;3.84525;3.7842;3.96045;3.76302;3.40849;2.31524;2.00315;2.96755;3.69008;2.79292;3.14272;3.51332;3.89018;5.80284;3.85718;3.53199;3.56744;3.3299;3.40755;2.87017;3.14411;3.5444;4.2248;0.955761;1.05036;0.832673;1.76324;0.639809;0.884859;1.08438;1.03809;1.08887;1.07668;1.0994;0.959505;1.43649;1.26117;1.11089;1.13963;1.15234;1.09017;1.04173;0.941423;0.824344;0.332348;0.65931;0.718041;0.779268;1.22493;1.27935;1.32092;1.51486;1.70729;1.87827;2.22652;2.85928;3.23554;3.51866;4.16746;4.11214;4.42663;5.09333;6.56959;7.81076;8.3836;8.42549;8.78049;7.90108;8.29346;9.16357;10.0844;11.3492;12.2299;12.6591;11.3596;11.5897;11.5176;9.29168;8.18217;6.64161;6.33293;6.2908;5.63834;5.14581;4.77418;4.67446;4.61055;4.94686;5.12442;4.5352;4.39561;4.58999
Japan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.059981;0.056585;0.293261;0.267099;0.208883;0.220559;0.195806;0.201604;0.208563;0.202328;0.113896;0.207075;0.204022;0.184885;0.158712;0.136354;0.125531;0.124036;0.104988;0.095187;0.102996;0.113361;0.092744;0.088965;0.090648;0.09756;0.104686;0.104178;0.09984;0.120376;0.291255;0.311681;0.3102;0.280443;0.309347;0.314576;0.273318;0.25076;0.239633;0.211302;0.254302;0.18732;0.135184;0.107241;0.106852;0.10701;0.127381;0.126652;0.138396;0.14843;0.155775;0.167682;0.164199;0.184835;0.191625;0.234159;0.26143;0.263426;0.265212;0.253793;0.259848;0.241024;0.196875;0.209595;0.219695;0.235174;0.270556;0.300229;0.359001;NA;NA;NA;0.511306;0.318417;0.326548;0.283152;0.181099;0.311847;0.391751;0.377066;0.348922;0.303699;0.433836;0.32925;0.338203;0.493896;0.408924;0.35596;0.387816;0.346004;0.369681;0.42189;0.50876;0.571562;0.568694;0.571641;0.619663;0.727953;0.817296;0.887971;1.12956;1.44538;1.81125;2.12959;2.50508;3.01118;3.37586;3.70894;4.0765;4.25349;4.26147;4.21175;4.16472;3.93058;3.71411;3.61793;3.51398;3.48833;3.43868;3.39517;3.46896;3.47568;3.43353;3.50317;3.48499;3.34394;3.20315;3.01364;2.73638;2.52003;2.41881;2.42829;2.47703;2.5401;2.58903;2.62258;0.871802
Jordan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.074901045;4.003570632;4.416845235;6.567075247;9.325912183;9.996016081;10.16903313;8.709981918;6.461223216;5.379839746;5.251696593;4.796245837;4.62863618;4.543826389;4.921077806;5.248288935;4.38445043;3.701817941;3.739249373;2.831654681;2.981758442;2.978819933;3.027567499;2.420765978;2.318443402;2.119707866;2.097033984
Kazakhstan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.443699468;0.466167538;0.562167334;0.806225479;0.96208383;1.362013924;1.159135757;1.033585457;0.758834058;0.594965774;0.399625016;0.281751431;0.26906127;0.377348039;0.405951763;0.433713614;0.453213413
Kenya;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.599112297;2.749496727;2.8419207;3.200771772;3.322622544;3.522469599;4.007853766;4.022781667;4.380577344;4.646728083;6.789519341;8.881562044;7.429850712;5.621983525;5.234826541;3.608926681;3.631840442;3.900970139;3.036563187;3.278623725;3.216898572;2.885143429;2.374557204;2.54382673;2.581256638;2.466736155;2.371840028;2.441530185;2.739815392;2.767108332
Kiribati;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.070947747;0.076901703;0.068742601;0.063455996;0.07921412;0.148600292;0.140461178;0.499827288;0.18678896;0.165402167;0.159163248;0.113455119;0.14188206;0.111508953;0.114351108;0.120857674;0.11174754;0.112064836;0.099497315;0.135883696;0.103238925;0.116386071
Korea, Republic of;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.04821;0.055439;0.083283;NA;0.220694;0.173818;0.204497;0.222078;0.161689;0.178268;0.151285;0.114571;0.086093;0.097804;0.084962;0.103591;0.14469;0.158193;0.169166;0.135578;0.058556;0.06131;0.052015;0.026577;0.034861;0.026859;0.918294;1.1485;1.19664;1.19784;1.07583;1.17391;1.22122;1.19542;1.0198;0.87653;0.549269;0.705829;0.575029;0.608467;0.433879;0.56585;0.474303;0.426074;0.445969;0.678336;1.07173;1.14189;1.10494;0.9501;0.860052;1.05335;1.16662;1.33702;1.37883;1.3986;1.08156;1.14145;-0.895584
Kuwait;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.495035269;3.817644817;5.826325638;7.898742853;7.378291724;6.051308938;4.422469496;3.480689586;3.623165502;2.885900244;2.185449563;2.180270379;1.266036189;0.653712607;0.443457386;0.382491428;0.40635233;0.422798913;0.263126013;0.220519278;0.147280095;0.106895614
Kyrgyz Republic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.17614856;1.661511143;1.610126124;1.513439311;1.351988163;1.550120349;0.880502653;0.645724314;0.74907447;0.800919741;0.82203611;0.96353674
Lao P.D.R.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.800093487;0.929986037;0.813329969;0.605415174;0.971049358;1.137498578;0.808529108;0.70325628;0.807040469;0.558543796;0.733732049;0.673275711
